baseline,path,category,bytes,mechanical_check,manual_review,risk_pattern_hits,boundary
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/executionControl.test.js","source-config","15560","Acorn syntax passed; not semantic certification","not independently semantically reviewed","4",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/extensionCopy.test.js","source-config","2119","Acorn syntax passed; not semantic certification","not independently semantically reviewed","1",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/externalDiscovery.test.js","source-config","11103","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/fileCheckpoints.test.js","source-config","7569","Acorn syntax passed; not semantic certification","not independently semantically reviewed","14",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/fixtures/README.md","documentation","405","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/fixtures/public-mcp-test-cert.pem","source-config","1172","metadata-only","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/fixtures/public-mcp-test-key.pem","source-config","1704","metadata-only","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/githubAuth.test.js","source-config","7287","Acorn syntax passed; not semantic certification","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/hostDiagnostics.test.js","source-config","3206","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/hostPersist.test.js","source-config","6013","Acorn syntax passed; not semantic certification","not independently semantically reviewed","8",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/httpSmoke.test.js","source-config","28876","Acorn syntax passed; not semantic certification","not independently semantically reviewed","3",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/installerPackaging.test.js","source-config","8530","Acorn syntax passed; not semantic certification","not independently semantically reviewed","5",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/installerPreparation.test.js","source-config","11938","Acorn syntax passed; not semantic certification","not independently semantically reviewed","2",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/localControl.test.js","source-config","2807","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/mcpBoard.test.js","source-config","9803","Acorn syntax passed; not semantic certification","not independently semantically reviewed","1",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/mcpCancellation.test.js","source-config","9414","Acorn syntax passed; not semantic certification","not independently semantically reviewed","4",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/mcpProtocol.test.js","source-config","24496","Acorn syntax passed; not semantic certification","not independently semantically reviewed","2",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/memoryRecall.test.js","source-config","4974","Acorn syntax passed; not semantic certification","not independently semantically reviewed","8",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/modelLifecycle.test.js","source-config","11954","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/monacoLoading.test.js","source-config","1790","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/nativeChatStream.test.js","source-config","5324","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/nativeRequestJson.test.js","source-config","7454","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/nativeRotationCommands.test.js","source-config","10641","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/oauth.test.js","source-config","10510","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/oauthClientAuth.test.js","source-config","18126","Acorn syntax passed; not semantic certification","not independently semantically reviewed","8",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/oauthRateLimit.test.js","source-config","3781","Acorn syntax passed; not semantic certification","not independently semantically reviewed","1",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/operatorQueueCapacity.test.js","source-config","1842","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/patchEngine.test.js","source-config","13966","Acorn syntax passed; not semantic certification","not independently semantically reviewed","13",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/planRound.test.js","source-config","2188","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/probeAnalysis.test.js","paused","3660","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/probeBridge.test.js","paused","3369","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/probeCaptureLifecycle.test.js","paused","6943","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/probeCompanion.test.js","paused","9813","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/probeHistory.test.js","paused","1897","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/probeIntegration.test.js","paused","7937","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/probeLegacyImport.test.js","paused","2381","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/probePairLifecycle.test.js","paused","2301","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/probeQuestionGuard.test.js","paused","2413","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/probeTransport.test.js","paused","11073","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/processDiagnostics.test.js","source-config","6445","Acorn syntax passed; not semantic certification","not independently semantically reviewed","1",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/profile.test.js","source-config","6008","Acorn syntax passed; not semantic certification","not independently semantically reviewed","10",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/providers.test.js","source-config","4450","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/ptyJobs.test.js","source-config","5187","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/ptyLifecycle.test.js","source-config","14579","Acorn syntax passed; not semantic certification","not independently semantically reviewed","1",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/publicHttps.test.js","source-config","7308","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/requestLifecycle.test.js","source-config","3119","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/resourceBudget.test.js","source-config","3265","Acorn syntax passed; not semantic certification","partial independent review (not line-by-line)","2",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/runChat.test.js","source-config","7395","Acorn syntax passed; not semantic certification","not independently semantically reviewed","5",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/sandbox.test.js","source-config","3082","Acorn syntax passed; not semantic certification","not independently semantically reviewed","2",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/searchWorkerLifecycle.test.js","source-config","2869","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/skillsLifecycle.test.js","source-config","6195","Acorn syntax passed; not semantic certification","not independently semantically reviewed","1",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/skipWorkbench.test.js","source-config","2466","Acorn syntax passed; not semantic certification","not independently semantically reviewed","3",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/stateIntegrity.test.js","source-config","11712","Acorn syntax passed; not semantic certification","not independently semantically reviewed","4",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/stdioMcp.test.js","source-config","11669","Acorn syntax passed; not semantic certification","not independently semantically reviewed","4",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/stdioOwnerFixture.js","source-config","432","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/stdioServerFixture.js","source-config","3083","Acorn syntax passed; not semantic certification","not independently semantically reviewed","3",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/taskProgress.test.js","source-config","6065","Acorn syntax passed; not semantic certification","not independently semantically reviewed","5",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/testRunner.test.js","source-config","6819","Acorn syntax passed; not semantic certification","partial independent review (not line-by-line)","10",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/toolLabel.test.js","source-config","954","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/traceIntegration.test.js","source-config","3102","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/tunnel.test.js","source-config","5001","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/tunnelCleanup.test.js","source-config","5876","Acorn syntax passed; not semantic certification","not independently semantically reviewed","2",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/tunnelCleanupAcl.test.js","source-config","1792","Acorn syntax passed; not semantic certification","not independently semantically reviewed","2",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/tunnelCleanupAclFixture.cs","source-config","9338","text risk scan only; no platform compilation","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/tunnelCleanupAclFixture.ps1","source-config","594","text risk scan only; no platform compilation","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/tunnelCleanupWindows.test.js","source-config","8596","Acorn syntax passed; not semantic certification","not independently semantically reviewed","6",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/tunnelHelperDiagnostics.test.js","source-config","5581","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/tunnelLifecycle.test.js","source-config","5947","Acorn syntax passed; not semantic certification","not independently semantically reviewed","4",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/tunnelOwnerFixture.js","source-config","1084","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/tunnelReceiptProtection.test.js","source-config","7060","Acorn syntax passed; not semantic certification","not independently semantically reviewed","3",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/tunnelRecoveryLauncher.test.js","source-config","5847","Acorn syntax passed; not semantic certification","not independently semantically reviewed","4",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/tunnelRegistry.test.js","source-config","10522","Acorn syntax passed; not semantic certification","not independently semantically reviewed","7",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/usageTracker.test.js","source-config","2131","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/webviewRuntime.test.js","source-config","7527","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/workbench.browser.js","source-config","83054","Acorn syntax passed; not semantic certification","partial independent review (not line-by-line)","33",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/workbenchHtml.test.js","source-config","7077","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/workbenchRuntime.test.js","source-config","103012","Acorn syntax passed; not semantic certification","not independently semantically reviewed","3",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/workflowPreconditions.test.js","source-config","10060","Acorn syntax passed; not semantic certification","not independently semantically reviewed","4",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/workspaceEntry.test.js","source-config","4533","Acorn syntax passed; not semantic certification","not independently semantically reviewed","4",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/workspaceTools.test.js","source-config","15596","Acorn syntax passed; not semantic certification","partial independent review (not line-by-line)","23",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/任务板与事件流测试详解.md","documentation","5705","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/存储完整性与预算测试详解.md","documentation","9039","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/安装与运行器测试详解.md","documentation","13273","UTF-8 text/relative-link candidate scan; not semantic certification","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/工作区与命令安全测试详解.md","documentation","10786","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/文档守卫测试详解.md","documentation","7903","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/本机边界与跨站测试详解.md","documentation","4480","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/模式画像与Plan测试详解.md","documentation","4747","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/浏览器与Webview测试详解.md","documentation","28114","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/统计与文档测试详解.md","documentation","6120","UTF-8 text/relative-link candidate scan; not semantic certification","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/tests/补丁与编辑API测试详解.md","documentation","12897","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extension/PTY扩展详解.md","documentation","11082","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extension/README.md","documentation","5612","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extension/dangerousPolicy.js","source-config","5337","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extension/editorReview.js","source-config","4801","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extension/extension.js","source-config","42677","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extension/modeFromChatRequest.js","source-config","454","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extension/package.json","source-config","2563","JSON parse passed; not schema certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extension/ptyHost.js","source-config","16926","Acorn syntax passed; not semantic certification","not independently semantically reviewed","1",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extension/ptyPolicy.js","source-config","2132","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extension/resources/README.md","documentation","604","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extension/resources/icon.svg","source-config","285","text risk scan only; no platform compilation","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extension/workspaceMatch.js","source-config","587","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extension/入口与Webview详解.md","documentation","21922","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extensions-installed/README.md","generated-copy","2928","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extensions-installed/webagent.webagent-core-0.7.2/PTY扩展详解.md","generated-copy","11082","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extensions-installed/webagent.webagent-core-0.7.2/dangerousPolicy.js","generated-copy","5337","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extensions-installed/webagent.webagent-core-0.7.2/editorReview.js","generated-copy","4801","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extensions-installed/webagent.webagent-core-0.7.2/extension.js","generated-copy","42677","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extensions-installed/webagent.webagent-core-0.7.2/modeFromChatRequest.js","generated-copy","454","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extensions-installed/webagent.webagent-core-0.7.2/package.json","generated-copy","2563","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extensions-installed/webagent.webagent-core-0.7.2/ptyHost.js","generated-copy","16926","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extensions-installed/webagent.webagent-core-0.7.2/ptyPolicy.js","generated-copy","2132","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extensions-installed/webagent.webagent-core-0.7.2/resources/README.md","generated-copy","604","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extensions-installed/webagent.webagent-core-0.7.2/resources/icon.svg","generated-copy","285","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extensions-installed/webagent.webagent-core-0.7.2/workspaceMatch.js","generated-copy","587","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/extensions-installed/webagent.webagent-core-0.7.2/入口与Webview详解.md","generated-copy","21922","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/LICENSE","paused","753","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/README.md","paused","12099","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/analysis.js","paused","7212","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/analysisWorker.mjs","paused","6273","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/browserActions.js","paused","4293","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/browserBridge.mjs","paused","4660","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/browserIntegration.mjs","paused","6359","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/browserPopup.mjs","paused","3596","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/browserReference.mjs","paused","4545","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/catalog.mjs","paused","2027","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/client.js","paused","2829","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/extension.js","paused","15181","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/genericCapture.mjs","paused","7713","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/history.js","paused","5814","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/historyClustering.js","paused","3845","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/historyTransfer.js","paused","3185","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/liveClient.js","paused","1722","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/liveCommands.js","paused","7834","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/package.json","paused","3743","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/package_browser.py","paused","11818","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/package_vsix.py","paused","8558","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/referenceInput.js","paused","2093","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/sample-observation.json","paused","268","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/traceInput.js","paused","3296","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/实现详解.md","paused","34115","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/probe-extension/浏览器整合说明.md","paused","3782","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/scripts/README.md","documentation","3806","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/scripts/codeServerAuth.js","source-config","1251","Acorn syntax passed; not semantic certification","not independently semantically reviewed","1",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/scripts/ensure-code-server.js","source-config","4551","Acorn syntax passed; not semantic certification","partial independent review (not line-by-line)","2",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/scripts/install-desktop-extension.js","source-config","3396","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/scripts/run-code-oss.js","source-config","11163","Acorn syntax passed; not semantic certification","not independently semantically reviewed","1",""
