baseline,path,category,bytes,mechanical_check,manual_review,evidence_or_boundary
63cbbdc7eba23a3bab715810e57294f74a390ee5,review/shuncode-ui/13-shuncode-switch-thinking.jpg,binary-asset,862528,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,review/shuncode-ui/14-branch-badge-4of4.jpg,binary-asset,501110,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,review/shuncode-ui/15-merge-summarize-button.jpg,binary-asset,512887,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,review/shuncode-ui/16-mcp-session-light.png,binary-asset,19056,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,review/shuncode-ui/17-multimodel-settings-dark.jpg,binary-asset,525685,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,review/shuncode-ui/18-failed-toolcards-red.jpg,binary-asset,584717,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,review/shuncode-ui/19-install-exe-versions.jpg,binary-asset,599761,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,review/shuncode-ui/20-install-license.jpg,binary-asset,667778,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,review/shuncode-ui/21-install-destdir.jpg,binary-asset,544735,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,review/shuncode-ui/22-install-startmenu.jpg,binary-asset,525595,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,review/shuncode-ui/23-install-additional-tasks.jpg,binary-asset,566788,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,review/shuncode-ui/24-install-ready.jpg,binary-asset,582395,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,review/shuncode-ui/25-install-finished-launch.jpg,binary-asset,467232,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,review/shuncode-ui/README.md,documentation,5562,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,review/step5-tests.txt,restricted-evidence,9604,not-run,restricted,content not read or republished
63cbbdc7eba23a3bab715810e57294f74a390ee5,run-admin.cmd,source-config,363,text/risk sweep only; no dedicated parser,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,run-admin.sh,source-config,306,bash syntax OK,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,run-tests.cmd,source-config,1264,text/risk sweep only; no dedicated parser,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,run-webagent-appwindow.cmd,source-config,361,text/risk sweep only; no dedicated parser,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,run-webagent-vscode.cmd,source-config,364,text/risk sweep only; no dedicated parser,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,run-webagent-vscode.sh,source-config,879,bash syntax OK,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,run-webagent.cmd,source-config,365,text/risk sweep only; no dedicated parser,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,run-webagent.sh,source-config,1239,bash syntax OK,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/README.md,documentation,1926,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/admin-host/README.md,documentation,2662,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/admin-host/app.js,source-config,10178,JS AST parsed,partial,F61-04
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/admin-host/index.js,source-config,868,JS AST parsed,partial,admin entry contract
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/admin-host/统计服务详解.md,documentation,6173,local Markdown link scan (not semantics),partial,existing honest corrupt-store limits
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/README.md,documentation,2617,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/package-lock.json,dependency-lock,34694,JSON parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/package.json,source-config,553,JSON parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/scripts/README.md,documentation,1630,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/scripts/run-tests.js,source-config,6754,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/scripts/tunnel-cleanup.js,source-config,2238,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/scripts/tunnel-residue.js,source-config,522,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/scripts/运行器详解.md,documentation,9268,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/README.md,documentation,3778,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/agent/Chat调度详解.md,documentation,12291,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/agent/README.md,documentation,6584,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/agent/computerUse.js,source-config,4431,JS AST parsed,partial,R2/D2
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/agent/openai.js,source-config,12914,JS AST parsed,partial,request/response tool validation; partial
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/agent/providers.js,source-config,7830,JS AST parsed,partial,stream budget; partial
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/agent/runChat.js,source-config,21024,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/agent/toolLabel.js,source-config,1519,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/agent/模型调用详解.md,documentation,14527,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/api/README.md,documentation,10899,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/api/routes.js,source-config,48656,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/api/路由逐项详解.md,documentation,30695,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/auth/GitHub身份详解.md,documentation,5142,local Markdown link scan (not semantics),partial,existing honest network limits
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/auth/README.md,documentation,2081,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/auth/github.js,source-config,6849,JS AST parsed,partial,F61-03
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/config.js,source-config,1762,JS AST parsed,partial,isolated workspace/identity initialization
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/extensionVersion.js,source-config,321,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/index.js,source-config,6497,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/OAuth授权详解.md,documentation,14870,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/README.md,documentation,11685,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/budget.js,source-config,2478,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/clients.js,source-config,7297,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/errors.js,source-config,2053,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/externalClient.js,source-config,12899,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/instructions.js,source-config,7719,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/oauth.js,source-config,20071,JS AST parsed,partial,origin/pairing; partial
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/publicHttps.js,source-config,3948,JS AST parsed,partial,DNS pin/response bridge
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/requestLifecycle.js,source-config,2233,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/resources.js,source-config,7040,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/server.js,source-config,23316,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/session.js,source-config,6792,JS AST parsed,partial,active pin; partial
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/stdioBridge.cs,source-config,3390,text/risk sweep only; no dedicated parser,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/stdioBridge.ps1,source-config,1136,text/risk sweep only; no dedicated parser,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/stdioLaunch.js,source-config,6673,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/stdioSupervisor.js,source-config,916,JS AST parsed,partial,owned POSIX group boundary
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/stdioTransport.js,source-config,8216,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/会话与结果详解.md,documentation,9786,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/公网出站详解.md,documentation,6616,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/请求分发详解.md,documentation,19566,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/mcp/资源与客户端详解.md,documentation,7772,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/models/README.md,documentation,6022,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/models/customizations.js,source-config,7296,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/models/memory.js,source-config,5406,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/models/modelSettings.js,source-config,8724,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/models/profile.js,source-config,7175,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/models/store.js,source-config,8981,JS AST parsed,partial,storage contrast; partial
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/models/画像与记忆详解.md,documentation,14186,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/models/配置存储详解.md,documentation,10764,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/Plan状态详解.md,documentation,5118,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/README.md,documentation,11132,local Markdown link scan (not semantics),partial,sensitive policy overbreadth
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/board.js,source-config,8351,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/commandJob.cs,source-config,2834,text/risk sweep only; no dedicated parser,partial,job object ownership
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/consensusEngine.js,source-config,3628,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/dangerous.js,source-config,1215,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/executor.js,source-config,15349,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/fileOps.js,source-config,16443,JS AST parsed,partial,F61-02
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/findFiles.js,source-config,2082,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/gitOps.js,source-config,4848,JS AST parsed,partial,F61-01
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/index.js,source-config,26682,JS AST parsed,partial,non-probe dispatch path only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/normalize.js,source-config,5048,JS AST parsed,partial,confirmation false-positive rejected
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/patchEngine.js,source-config,16351,JS AST parsed,partial,F61-02/F61-05
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/planRound.js,source-config,3600,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/progressTracker.js,source-config,4078,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/ptyJobs.js,source-config,7745,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/readCache.js,source-config,2129,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/searchWorker.js,source-config,637,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/sensitive.js,source-config,3138,JS AST parsed,partial,F61-01 sensitivity policy
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/skills.js,source-config,12194,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/workflows.js,source-config,10498,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/workspaceInfo.js,source-config,1820,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/任务板与工作区详解.md,documentation,6462,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/命令与PTY详解.md,documentation,12833,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/工具入口与命令策略详解.md,documentation,11798,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/技能与隐藏规则详解.md,documentation,7743,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/文件与搜索详解.md,documentation,9182,local Markdown link scan (not semantics),partial,text/hash contract
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/缓存与进度详解.md,documentation,5690,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tools/补丁与路径详解.md,documentation,8700,local Markdown link scan (not semantics),partial,preview/write order
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tunnel/README.md,documentation,6342,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tunnel/cloudflared.js,source-config,11534,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tunnel/helperDiagnostics.js,source-config,2395,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tunnel/ngrok.js,source-config,7396,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tunnel/processIdentity.js,source-config,4835,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tunnel/receiptProtection.js,source-config,3134,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tunnel/receiptProtection.ps1,source-config,1974,text/risk sweep only; no dedicated parser,partial,DPAPI/internal helper boundary
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tunnel/stopProcess.js,source-config,1338,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tunnel/tunnelCleanup.cs,source-config,6005,text/risk sweep only; no dedicated parser,partial,held handle/live-owner veto
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tunnel/tunnelCleanup.js,source-config,7040,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tunnel/tunnelCleanup.ps1,source-config,4028,text/risk sweep only; no dedicated parser,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tunnel/tunnelRegistry.js,source-config,9704,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tunnel/停止进程详解.md,documentation,26070,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/tunnel/隧道生命周期详解.md,documentation,8583,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/usage/README.md,documentation,1871,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/usage/tracker.js,source-config,4245,JS AST parsed,partial,R1
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/usage/用量上报详解.md,documentation,4414,local Markdown link scan (not semantics),partial,existing honest telemetry limits
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/README.md,documentation,6050,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/boundedFile.js,source-config,928,JS AST parsed,partial,F61-02
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/connectionCheck.js,source-config,3915,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/corsAllow.js,source-config,3517,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/diff.js,source-config,623,JS AST parsed,partial,F61-05
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/editorUndo.js,source-config,3488,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/eventBus.js,source-config,5250,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/executionControl.js,source-config,4770,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/fileCheckpoints.js,source-config,7913,JS AST parsed,partial,budget/hash/unknown; partial
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/hostDiagnostics.js,source-config,3600,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/localControl.js,source-config,2277,JS AST parsed,partial,local/Host gates
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/operatorQueue.js,source-config,7970,JS AST parsed,partial,single execution/unknown; partial
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/probeBridge.js,paused,8501,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/requestScope.js,source-config,4108,JS AST parsed,partial,F61-03 adjacency
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/toolTrace.js,source-config,5447,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/workspaceBinding.js,source-config,1007,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/主机诊断与调用追踪详解.md,documentation,17893,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/事件总线详解.md,documentation,5691,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/函数详解.md,documentation,8104,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/受控工具与工作流详解.md,documentation,50992,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/差异展示详解.md,documentation,1553,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/执行控制详解.md,documentation,7555,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/控制面与Origin详解.md,documentation,6522,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/utils/编辑回退详解.md,documentation,11359,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/入口详解.md,documentation,6804,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/src/运行配置详解.md,documentation,4036,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/Chat模型与图像测试详解.md,documentation,6541,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/MCP协议与整机入口测试详解.md,documentation,15142,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/OAuth与GitHub测试详解.md,documentation,8849,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/PTY与隧道测试详解.md,documentation,12433,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/README.md,documentation,29553,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/adminHost.test.js,source-config,4690,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/apiFiles.test.js,source-config,53388,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/appWindowLifecycle.test.js,source-config,19863,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/approvedOperations.test.js,source-config,11752,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/auditControl.test.js,source-config,7164,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/auditStorage.test.js,source-config,7416,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/board.test.js,source-config,3752,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/bridgeTunnel.test.js,source-config,23618,JS AST parsed,not-line-by-line-reviewed,
